Time,HMR,Current,Voltage,Vibration,Temp,Failure
12:59:17 AM,20000,2455,599,5,38,N
12:59:18 AM,20000,2478,596,3,47,N
12:59:19 AM,20000,2478,602,2,48,N
12:59:20 AM,20000,2474,595,5,32,N
12:59:21 AM,20000,2499,595,2,44,N
12:59:22 AM,20000,2464,599,5,41,N
12:59:23 AM,20000,2490,598,4,33,N
12:59:24 AM,20000,2456,603,2,28,N
12:59:25 AM,20000,2470,597,5,38,N
12:59:26 AM,20000,2496,602,5,28,N
12:59:27 AM,20000,2470,599,3,42,N
12:59:28 AM,20000,2500,599,3,33,N
12:59:29 AM,20000,2484,602,4,49,N
12:59:30 AM,20000,2461,601,2,43,N
12:59:31 AM,20000,2477,599,2,42,N
12:59:32 AM,20000,2453,602,3,40,N
12:59:33 AM,20000,2481,603,4,26,N
12:59:34 AM,20000,2496,596,5,30,N
12:59:35 AM,20000,2455,603,3,48,N
12:59:36 AM,20000,2492,602,3,33,N
12:59:37 AM,20000,2487,603,4,44,N
12:59:38 AM,20000,2452,596,4,47,N
12:59:39 AM,20000,2498,600,2,35,N
12:59:40 AM,20000,2476,601,3,36,N
12:59:41 AM,20000,2496,596,5,37,N
12:59:42 AM,20000,2485,602,2,27,N
12:59:43 AM,20000,2456,597,5,43,N
12:59:44 AM,20000,2491,603,2,43,N
12:59:45 AM,20000,2478,598,3,36,N
12:59:46 AM,20000,2489,598,4,25,N
12:59:47 AM,20000,2493,598,2,40,N
12:59:48 AM,20000,2492,601,3,34,N
12:59:49 AM,20000,2499,595,4,28,N
12:59:50 AM,20000,2459,602,4,50,N
12:59:51 AM,20000,2455,597,4,35,N
12:59:52 AM,20000,2496,598,2,50,N
12:59:53 AM,20000,2466,601,3,48,N
12:59:54 AM,20000,2488,596,4,44,N
12:59:55 AM,20000,2500,598,5,37,N
12:59:56 AM,20000,2463,599,3,36,N
12:59:57 AM,20000,2465,599,4,30,N
12:59:58 AM,20000,2477,595,2,43,N
12:59:59 AM,20000,2465,596,5,50,N
1:00:00 AM,20001,2472,598,3,50,N
1:00:01 AM,20001,2485,602,5,36,N
1:00:02 AM,20001,2469,598,3,26,N
1:00:03 AM,20001,2493,596,4,38,N
1:00:04 AM,20001,2494,603,4,37,N
1:00:05 AM,20001,2473,598,3,28,N
1:00:06 AM,20001,2459,598,4,41,N
1:00:07 AM,20001,2470,595,4,32,N
1:00:08 AM,20001,2453,596,4,33,N
1:00:09 AM,20001,2489,602,4,40,N
1:00:10 AM,20001,2464,601,3,28,N
1:00:11 AM,20001,2493,598,3,42,N
1:00:12 AM,20001,2473,603,5,36,N
1:00:13 AM,20001,2489,600,5,41,N
1:00:14 AM,20001,2459,597,4,33,N
1:00:15 AM,20001,2472,603,3,25,N
1:00:16 AM,20001,2455,598,5,32,N
1:00:17 AM,20001,2476,599,3,42,N
1:00:18 AM,20001,2500,600,5,49,N
1:00:19 AM,20001,2450,597,5,43,N
1:00:20 AM,20001,2470,597,5,32,N
1:00:21 AM,20001,2488,596,5,27,N
1:00:22 AM,20001,2456,603,5,45,N
1:00:23 AM,20001,2488,596,2,42,N
1:00:24 AM,20001,2462,603,4,26,N
1:00:25 AM,20001,2481,595,5,44,N
1:00:26 AM,20001,2499,596,4,50,N
1:00:27 AM,20001,2457,601,4,35,N
1:00:28 AM,20001,2489,595,5,42,N
1:00:29 AM,20001,2473,601,5,50,N
1:00:30 AM,20001,2473,598,3,42,N
1:00:31 AM,20001,2468,602,5,28,N
1:00:32 AM,20001,2478,603,5,46,N
1:00:33 AM,20001,2454,595,5,41,N
1:00:34 AM,20001,2481,598,4,31,N
1:00:35 AM,20001,2452,595,5,44,N
1:00:36 AM,20001,2493,597,3,27,N
1:00:37 AM,20001,2477,599,4,34,N
1:00:38 AM,20001,2489,601,5,46,N
1:00:39 AM,20001,2450,596,5,28,N
1:00:40 AM,20001,2485,601,5,41,N
1:00:41 AM,20001,2478,601,2,29,N
1:00:42 AM,20001,2475,603,3,39,N
1:00:43 AM,20001,2475,595,2,25,N
1:00:44 AM,20001,2480,600,3,33,N
1:00:45 AM,20001,2458,597,3,37,N
1:00:46 AM,20001,2492,600,3,50,N
1:00:47 AM,20001,2473,599,5,46,N
1:00:48 AM,20001,2497,597,5,47,N
1:00:49 AM,20001,2455,600,4,49,N
1:00:50 AM,20001,2480,599,4,32,N
1:00:51 AM,20001,2486,597,5,49,N
1:00:52 AM,20001,2477,596,3,34,N
1:00:53 AM,20001,2484,601,2,36,N
1:00:54 AM,20001,2481,601,4,50,N
1:00:55 AM,20001,2474,603,2,47,N
1:00:56 AM,20001,2461,598,3,37,N
1:00:57 AM,20001,2499,601,2,42,N
1:00:58 AM,20001,2478,602,3,32,N
1:00:59 AM,20001,2486,598,4,46,N
1:01:00 AM,20001,2461,599,5,34,N
1:01:01 AM,20001,2457,595,3,30,N
1:01:02 AM,20001,2455,599,4,37,N
1:01:03 AM,20001,2469,597,3,35,N
1:01:04 AM,20001,2486,596,3,40,N
1:01:05 AM,20001,2454,602,5,42,N
1:01:06 AM,20001,2466,600,2,40,N
1:01:07 AM,20001,2468,601,5,33,N
1:01:08 AM,20001,2496,600,5,41,N
1:01:09 AM,20001,2500,597,5,37,N
1:01:10 AM,20001,2453,597,2,31,N
1:01:11 AM,20001,2500,597,4,29,N
1:01:12 AM,20001,2450,595,4,42,N
1:01:13 AM,20001,2494,603,5,40,N
1:01:14 AM,20001,2494,601,2,30,N
1:01:15 AM,20001,2494,603,5,39,N
1:01:16 AM,20001,2492,603,2,35,N
1:01:17 AM,20001,2474,595,2,38,N
1:01:18 AM,20001,2458,595,3,41,N
1:01:19 AM,20001,2460,597,4,49,N
1:01:20 AM,20001,2482,599,3,47,N
1:01:21 AM,20001,2493,596,3,33,N
1:01:22 AM,20001,2480,599,3,33,N
1:01:23 AM,20001,2453,597,2,39,N
1:01:24 AM,20001,2484,599,2,25,N
1:01:25 AM,20001,2456,596,4,49,N
1:01:26 AM,20001,2475,601,3,32,N
1:01:27 AM,20001,2467,596,5,41,N
1:01:28 AM,20001,2479,599,5,30,N
1:01:29 AM,20001,2464,603,2,46,N
1:01:30 AM,20001,2484,598,5,33,N
1:01:31 AM,20001,2474,595,5,50,N
1:01:32 AM,20001,2475,597,3,28,N
1:01:33 AM,20001,2470,601,3,42,N
1:01:34 AM,20001,2500,600,5,26,N
1:01:35 AM,20001,2479,597,3,44,N
1:01:36 AM,20001,2471,595,2,33,N
1:01:37 AM,20001,2487,601,3,34,N
1:01:38 AM,20001,2493,596,3,36,N
1:01:39 AM,20001,2474,595,2,44,N
1:01:40 AM,20001,2469,598,4,40,N
1:01:41 AM,20001,2461,595,5,30,N
1:01:42 AM,20001,2479,600,5,45,N
1:01:43 AM,20001,2480,599,2,49,N
1:01:44 AM,20001,2472,599,3,30,N
1:01:45 AM,20001,2491,603,4,33,N
1:01:46 AM,20001,2489,603,3,46,N
1:01:47 AM,20001,2491,601,4,48,N
1:01:48 AM,20001,2492,603,4,44,N
1:01:49 AM,20001,2453,600,5,29,N
1:01:50 AM,20001,2482,597,5,38,N
1:01:51 AM,20001,2465,601,5,36,N
1:01:52 AM,20001,2499,595,2,41,N
1:01:53 AM,20001,2466,597,5,26,N
1:01:54 AM,20001,2465,603,2,34,N
1:01:55 AM,20001,2482,601,3,49,N
1:01:56 AM,20001,2465,598,3,41,N
1:01:57 AM,20001,2455,596,3,29,N
1:01:58 AM,20001,2470,603,4,32,N
1:01:59 AM,20001,2467,600,3,32,N
1:02:00 AM,20001,2492,596,3,39,N
1:02:01 AM,20001,2498,600,3,28,N
1:02:02 AM,20001,2475,597,5,38,N
1:02:03 AM,20001,2455,598,2,44,N
1:02:04 AM,20001,2453,601,2,43,N
1:02:05 AM,20001,2480,602,5,34,N
1:02:06 AM,20001,2473,600,3,40,N
1:02:07 AM,20001,2487,602,4,28,N
1:02:08 AM,20001,2492,603,5,49,N
1:02:09 AM,20001,2477,601,3,43,N
1:02:10 AM,20001,2499,597,3,30,N
1:02:11 AM,20001,2491,596,3,45,N
1:02:12 AM,20001,2477,600,5,49,N
1:02:13 AM,20001,2468,598,5,42,N
1:02:14 AM,20001,2464,598,2,30,N
1:02:15 AM,20001,2460,601,2,41,N
1:02:16 AM,20001,2471,602,3,32,N
1:02:17 AM,20001,2472,602,2,37,N
1:02:18 AM,20001,2459,596,3,32,N
1:02:19 AM,20001,2456,597,2,46,N
1:02:20 AM,20001,2481,598,5,45,N
1:02:21 AM,20001,2463,596,4,42,N
1:02:22 AM,20001,2484,601,3,36,N
1:02:23 AM,20001,2453,600,5,28,N
1:02:24 AM,20001,2476,599,4,32,N
1:02:25 AM,20001,2454,595,5,44,N
1:02:26 AM,20001,2475,603,2,42,N
1:02:27 AM,20001,2467,602,5,25,N
1:02:28 AM,20001,2467,599,4,38,N
1:02:29 AM,20001,2486,599,3,42,N
1:02:30 AM,20001,2472,601,5,27,N
1:02:31 AM,20001,2453,596,2,25,N
1:02:32 AM,20001,2476,596,2,50,N
1:02:33 AM,20001,2500,599,2,36,N
1:02:34 AM,20001,2492,596,3,45,N
1:02:35 AM,20001,2461,596,2,45,N
1:02:36 AM,20001,2484,603,2,35,N
1:02:37 AM,20001,2488,603,5,32,N
1:02:38 AM,20001,2458,595,4,33,N
1:02:39 AM,20001,2471,598,4,44,N
1:02:40 AM,20001,2459,595,4,40,N
1:02:41 AM,20001,2490,597,2,41,N
1:02:42 AM,20001,2467,599,4,32,N
1:02:43 AM,20001,2473,600,5,39,N
1:02:44 AM,20001,2464,597,3,36,N
1:02:45 AM,20001,2451,596,2,27,N
1:02:46 AM,20001,2482,595,3,35,N
1:02:47 AM,20001,2500,600,4,28,N
1:02:48 AM,20001,2483,603,3,36,N
1:02:49 AM,20001,2470,603,5,36,N
1:02:50 AM,20001,2464,596,5,40,N
1:02:51 AM,20001,2472,597,4,38,N
1:02:52 AM,20001,2453,596,2,45,N
1:02:53 AM,20001,2466,598,2,48,N
1:02:54 AM,20001,2479,599,2,26,N
1:02:55 AM,20001,2475,596,4,26,N
1:02:56 AM,20001,2491,602,3,26,N
1:02:57 AM,20001,2458,597,4,33,N
1:02:58 AM,20001,2461,602,5,27,N
1:02:59 AM,20001,2473,596,4,44,N
1:03:00 AM,20001,2450,600,4,42,N
1:03:01 AM,20001,2476,601,3,27,N
1:03:02 AM,20001,2488,601,4,29,N
1:03:03 AM,20001,2492,603,5,45,N
1:03:04 AM,20001,2492,597,3,25,N
1:03:05 AM,20001,2453,599,2,40,N
1:03:06 AM,20001,2480,597,5,33,N
1:03:07 AM,20001,2478,596,5,44,N
1:03:08 AM,20001,2478,599,3,32,N
1:03:09 AM,20001,2462,598,3,41,N
1:03:10 AM,20001,2484,600,3,31,N
1:03:11 AM,20001,2477,600,3,41,N
1:03:12 AM,20001,2496,597,5,37,N
1:03:13 AM,20001,2495,595,5,33,N
1:03:14 AM,20001,2473,598,5,42,N
1:03:15 AM,20001,2497,598,2,34,N
1:03:16 AM,20001,2482,599,4,49,N
1:03:17 AM,20001,2460,597,3,35,N
1:03:18 AM,20001,2454,597,4,46,N
1:03:19 AM,20001,2491,602,5,28,N
1:03:20 AM,20001,2459,595,3,41,N
1:03:21 AM,20001,2493,600,5,41,N
1:03:22 AM,20001,2452,600,2,25,N
1:03:23 AM,20001,2461,596,3,30,N
1:03:24 AM,20001,2492,597,5,38,N
1:03:25 AM,20001,2500,597,2,43,N
1:03:26 AM,20001,2491,603,2,26,N
1:03:27 AM,20001,2485,599,3,40,N
1:03:28 AM,20001,2497,595,5,37,N
1:03:29 AM,20001,2480,599,2,33,N
1:03:30 AM,20001,2490,596,5,32,N
1:03:31 AM,20001,2476,603,3,48,N
1:03:32 AM,20001,2456,595,4,35,N
1:03:33 AM,20001,2481,597,4,38,N
1:03:34 AM,20001,2458,597,4,41,N
1:03:35 AM,20001,2491,599,3,42,N
1:03:36 AM,20001,2463,595,3,37,N
1:03:37 AM,20001,2487,599,4,29,N
1:03:38 AM,20001,2497,598,2,45,N
1:03:39 AM,20001,2455,595,4,35,N
1:03:40 AM,20001,2452,596,2,29,N
1:03:41 AM,20001,2497,597,4,29,N
1:03:42 AM,20001,2458,602,3,33,N
1:03:43 AM,20001,2479,598,2,25,N
1:03:44 AM,20001,2472,603,4,49,N
1:03:45 AM,20001,2464,602,3,38,N
1:03:46 AM,20001,2467,598,4,42,N
1:03:47 AM,20001,2492,602,2,37,N
1:03:48 AM,20001,2481,596,3,27,N
1:03:49 AM,20001,2457,599,5,26,N
1:03:50 AM,20001,2466,598,4,27,N
1:03:51 AM,20001,2474,595,3,29,N
1:03:52 AM,20001,2476,600,3,50,N
1:03:53 AM,20001,2465,598,4,47,N
1:03:54 AM,20001,2464,599,5,32,N
1:03:55 AM,20001,2451,601,5,27,N
1:03:56 AM,20001,2470,603,5,50,N
1:03:57 AM,20001,2481,596,4,33,N
1:03:58 AM,20001,2487,603,3,48,N
1:03:59 AM,20001,2462,598,5,28,N
1:04:00 AM,20001,2459,598,2,26,N
1:04:01 AM,20001,2471,602,4,29,N
1:04:02 AM,20001,2476,599,3,30,N
1:04:03 AM,20001,2464,596,3,33,N
1:04:04 AM,20001,2492,599,4,31,N
1:04:05 AM,20001,2478,602,2,49,N
1:04:06 AM,20001,2478,603,2,42,N
1:04:07 AM,20001,2474,597,5,41,N
1:04:08 AM,20001,2460,603,3,34,N
1:04:09 AM,20001,2474,603,4,45,N
1:04:10 AM,20001,2468,602,4,32,N
1:04:11 AM,20001,2480,601,3,37,N
1:04:12 AM,20001,2468,597,3,36,N
1:04:13 AM,20001,2463,599,3,26,N
1:04:14 AM,20001,2466,601,2,26,N
1:04:15 AM,20001,2479,596,4,41,N
1:04:16 AM,20001,2482,602,3,50,N
1:04:17 AM,20001,2478,600,3,34,N
1:04:18 AM,20001,2458,595,3,48,N
1:04:19 AM,20001,2457,600,4,40,N
1:04:20 AM,20001,2454,599,4,27,N
1:04:21 AM,20001,2450,601,2,27,N
1:04:22 AM,20001,2498,597,3,30,N
1:04:23 AM,20001,2477,596,3,44,N
1:04:24 AM,20001,2491,600,5,42,N
1:04:25 AM,20001,2482,596,3,49,N
1:04:26 AM,20001,2455,603,5,50,N
1:04:27 AM,20001,2492,601,5,35,N
1:04:28 AM,20001,2452,603,4,26,N
1:04:29 AM,20001,2451,598,4,47,N
1:04:30 AM,20001,2492,597,5,31,N
1:04:31 AM,20001,2482,600,4,46,N
1:04:32 AM,20001,2468,603,4,33,N
1:04:33 AM,20001,2459,602,4,26,N
1:04:34 AM,20001,2468,597,5,45,N
1:04:35 AM,20001,2473,598,5,28,N
1:04:36 AM,20001,2482,602,2,49,N
1:04:37 AM,20001,2495,599,5,26,N
1:04:38 AM,20001,2458,596,5,44,N
1:04:39 AM,20001,2494,598,2,33,N
1:04:40 AM,20001,2490,601,4,50,N
1:04:41 AM,20001,2496,601,4,34,N
1:04:42 AM,20001,2491,599,5,46,N
1:04:43 AM,20001,2495,596,5,25,N
1:04:44 AM,20001,2464,600,3,28,N
1:04:45 AM,20001,2475,600,4,41,N
1:04:46 AM,20001,2497,598,5,47,N
1:04:47 AM,20001,2495,602,3,31,N
1:04:48 AM,20001,2475,601,3,44,N
1:04:49 AM,20001,2471,597,4,27,N
1:04:50 AM,20001,2496,595,2,48,N
1:04:51 AM,20001,2474,595,3,36,N
1:04:52 AM,20001,2491,596,4,49,N
1:04:53 AM,20001,2452,601,4,42,N
1:04:54 AM,20001,2477,595,4,36,N
1:04:55 AM,20001,2473,601,4,42,N
1:04:56 AM,20001,2458,603,3,36,N
1:04:57 AM,20001,2456,596,5,34,N
1:04:58 AM,20001,2467,600,5,41,N
1:04:59 AM,20001,2452,603,4,25,N
1:05:00 AM,20001,2460,600,5,27,N
1:05:01 AM,20001,2458,595,4,32,N
1:05:02 AM,20001,2456,602,3,40,N
1:05:03 AM,20001,2470,601,3,32,N
1:05:04 AM,20001,2494,597,5,32,N
1:05:05 AM,20001,2468,603,3,38,N
1:05:06 AM,20001,2488,599,5,34,N
1:05:07 AM,20001,2450,602,3,43,N
1:05:08 AM,20001,2451,600,4,30,N
1:05:09 AM,20001,2453,597,4,40,N
1:05:10 AM,20001,2466,596,2,26,N
1:05:11 AM,20001,2453,595,5,48,N
1:05:12 AM,20001,2472,601,3,41,N
1:05:13 AM,20001,2478,602,5,34,N
1:05:14 AM,20001,2489,603,3,41,N
1:05:15 AM,20001,2450,598,2,38,N
1:05:16 AM,20001,2459,596,5,33,N
1:05:17 AM,20001,2456,602,4,33,N
1:05:18 AM,20001,2461,601,3,49,N
1:05:19 AM,20001,2453,601,3,42,N
1:05:20 AM,20001,2453,595,2,36,N
1:05:21 AM,20001,2498,595,5,35,N
1:05:22 AM,20001,2468,595,3,26,N
1:05:23 AM,20001,2485,598,3,48,N
1:05:24 AM,20001,2461,601,5,30,N
1:05:25 AM,20001,2457,595,5,36,N
1:05:26 AM,20001,2469,602,3,49,N
1:05:27 AM,20001,2474,595,4,49,N
1:05:28 AM,20001,2466,603,5,31,N
1:05:29 AM,20001,2498,602,3,39,N
1:05:30 AM,20001,2463,601,4,48,N
1:05:31 AM,20001,2450,602,5,34,N
1:05:32 AM,20001,2476,600,2,29,N
1:05:33 AM,20001,2476,595,5,34,N
1:05:34 AM,20001,2469,601,2,35,N
1:05:35 AM,20001,2452,599,4,45,N
1:05:36 AM,20001,2456,595,3,47,N
1:05:37 AM,20001,2490,600,4,42,N
1:05:38 AM,20001,2456,600,3,41,N
1:05:39 AM,20001,2454,599,4,42,N
1:05:40 AM,20001,2500,602,5,48,N
1:05:41 AM,20001,2458,600,5,29,N
1:05:42 AM,20001,2487,595,3,50,N
1:05:43 AM,20001,2499,603,2,32,N
1:05:44 AM,20001,2488,599,5,39,N
1:05:45 AM,20001,2459,598,2,45,N
1:05:46 AM,20001,2457,598,4,41,N
1:05:47 AM,20001,2482,600,5,41,N
1:05:48 AM,20001,2463,597,3,39,N
1:05:49 AM,20001,2480,599,5,41,N
1:05:50 AM,20001,2487,595,2,49,N
1:05:51 AM,20001,2479,595,3,30,N
1:05:52 AM,20001,2463,602,5,33,N
1:05:53 AM,20001,2478,597,5,37,N
1:05:54 AM,20001,2483,596,5,48,N
1:05:55 AM,20001,2451,599,5,49,N
1:05:56 AM,20001,2454,599,5,26,N
1:05:57 AM,20001,2457,603,2,47,N
1:05:58 AM,20001,2466,599,4,47,N
1:05:59 AM,20001,2466,602,4,30,N
1:06:00 AM,20001,2458,596,4,31,N
1:06:01 AM,20001,2476,599,2,41,N
1:06:02 AM,20001,2462,597,4,29,N
1:06:03 AM,20001,2466,603,4,38,N
1:06:04 AM,20001,2469,600,4,44,N
1:06:05 AM,20001,2480,597,4,43,N
1:06:06 AM,20001,2486,600,2,32,N
1:06:07 AM,20001,2494,597,3,49,N
1:06:08 AM,20001,2483,595,2,41,N
1:06:09 AM,20001,2461,595,3,44,N
1:06:10 AM,20001,2491,596,2,31,N
1:06:11 AM,20001,2476,595,5,27,N
1:06:12 AM,20001,2471,598,2,48,N
1:06:13 AM,20001,2454,601,4,27,N
1:06:14 AM,20001,2471,599,5,48,N
1:06:15 AM,20001,2459,600,5,35,N
1:06:16 AM,20001,2496,598,5,25,N
1:06:17 AM,20001,2469,601,3,25,N
1:06:18 AM,20001,2498,596,2,39,N
1:06:19 AM,20001,2464,601,3,50,N
1:06:20 AM,20001,2459,603,5,26,N
1:06:21 AM,20001,2484,602,3,49,N
1:06:22 AM,20001,2496,601,3,27,N
1:06:23 AM,20001,2462,599,3,43,N
1:06:24 AM,20001,2475,596,3,40,N
1:06:25 AM,20001,2462,595,5,36,N
1:06:26 AM,20001,2491,600,4,39,N
1:06:27 AM,20001,2454,602,3,49,N
1:06:28 AM,20001,2461,600,4,42,N
1:06:29 AM,20001,2480,602,4,35,N
1:06:30 AM,20001,2493,598,4,26,N
1:06:31 AM,20001,2491,596,4,47,N
1:06:32 AM,20001,2490,598,5,39,N
1:06:33 AM,20001,2493,601,5,34,N
1:06:34 AM,20001,2460,596,3,31,N
1:06:35 AM,20001,2490,599,5,48,N
1:06:36 AM,20001,2496,601,4,47,N
1:06:37 AM,20001,2472,603,3,32,N
1:06:38 AM,20001,2472,598,3,41,N
1:06:39 AM,20001,2455,599,3,27,N
1:06:40 AM,20001,2495,603,4,46,N
1:06:41 AM,20001,2457,601,5,28,N
1:06:42 AM,20001,2476,597,5,41,N
1:06:43 AM,20001,2473,597,2,25,N
1:06:44 AM,20001,2462,596,5,29,N
1:06:45 AM,20001,2469,598,2,40,N
1:06:46 AM,20001,2491,597,4,42,N
1:06:47 AM,20001,2489,597,2,40,N
1:06:48 AM,20001,2485,601,4,43,N
1:06:49 AM,20001,2483,596,2,47,N
1:06:50 AM,20001,2478,595,3,39,N
1:06:51 AM,20001,2466,595,3,27,N
1:06:52 AM,20001,2497,601,4,41,N
1:06:53 AM,20001,2492,596,2,42,N
1:06:54 AM,20001,2497,600,3,36,N
1:06:55 AM,20001,2495,601,2,36,N
1:06:56 AM,20001,2497,602,5,46,N
1:06:57 AM,20001,2488,596,3,37,N
1:06:58 AM,20001,2475,599,5,32,N
1:06:59 AM,20001,2470,603,4,30,N
1:07:00 AM,20001,2498,596,4,37,N
1:07:01 AM,20001,2494,595,3,46,N
1:07:02 AM,20001,2455,597,2,37,N
1:07:03 AM,20001,2461,600,5,34,N
1:07:04 AM,20001,2485,599,3,46,N
1:07:05 AM,20001,2480,600,4,28,N
1:07:06 AM,20001,2451,598,4,33,N
1:07:07 AM,20001,2460,603,2,31,N
1:07:08 AM,20001,2480,602,2,35,N
1:07:09 AM,20001,2475,595,3,28,N
1:07:10 AM,20001,2479,603,2,29,N
1:07:11 AM,20001,2495,600,4,49,N
1:07:12 AM,20001,2475,601,2,36,N
1:07:13 AM,20001,2474,600,3,39,N
1:07:14 AM,20001,2481,600,3,37,N
1:07:15 AM,20001,2459,602,5,29,N
1:07:16 AM,20001,2476,602,3,49,N
1:07:17 AM,20001,2470,595,4,25,N
1:07:18 AM,20001,2469,601,4,41,N
1:07:19 AM,20001,2470,598,3,49,N
1:07:20 AM,20001,2463,603,3,43,N
1:07:21 AM,20001,2464,601,4,39,N
1:07:22 AM,20001,2497,601,3,39,N
1:07:23 AM,20001,2491,603,2,38,N
1:07:24 AM,20001,2471,599,2,26,N
1:07:25 AM,20001,2454,597,4,26,N
1:07:26 AM,20001,2478,598,2,32,N
1:07:27 AM,20001,2452,600,2,26,N
1:07:28 AM,20001,2460,597,3,48,N
1:07:29 AM,20001,2490,603,2,42,N
1:07:30 AM,20001,2476,598,4,46,N
1:07:31 AM,20001,2481,597,3,32,N
1:07:32 AM,20001,2470,601,4,45,N
1:07:33 AM,20001,2486,602,4,48,N
1:07:34 AM,20001,2472,601,4,43,N
1:07:35 AM,20001,2453,596,5,34,N
1:07:36 AM,20001,2452,599,5,49,N
1:07:37 AM,20001,2465,600,5,35,N
1:07:38 AM,20001,2472,603,5,41,N
1:07:39 AM,20001,2450,603,2,50,N
1:07:40 AM,20001,2453,598,5,43,N
1:07:41 AM,20001,2466,600,2,31,N
1:07:42 AM,20001,2457,600,2,26,N
1:07:43 AM,20001,2476,601,2,37,N
1:07:44 AM,20001,2479,602,5,30,N
1:07:45 AM,20001,2473,600,4,37,N
1:07:46 AM,20001,2486,599,3,25,N
1:07:47 AM,20001,2459,602,5,28,N
1:07:48 AM,20001,2460,597,2,45,N
1:07:49 AM,20001,2450,600,2,44,N
1:07:50 AM,20001,2472,602,2,25,N
1:07:51 AM,20001,2481,600,3,30,N
1:07:52 AM,20001,2454,598,4,30,N
1:07:53 AM,20001,2472,601,5,50,N
1:07:54 AM,20001,2499,599,5,42,N
1:07:55 AM,20001,2459,596,3,47,N
1:07:56 AM,20001,2497,603,3,50,N
1:07:57 AM,20001,2486,599,4,43,N
1:07:58 AM,20001,2479,602,4,47,N
1:07:59 AM,20001,2457,600,5,37,N
1:08:00 AM,20001,2469,596,2,32,N
1:08:01 AM,20001,2460,599,5,44,N
1:08:02 AM,20001,2489,598,3,49,N
1:08:03 AM,20001,2461,595,4,50,N
1:08:04 AM,20001,2484,598,5,49,N
1:08:05 AM,20001,2479,603,2,40,N
1:08:06 AM,20001,2496,598,5,39,N
1:08:07 AM,20001,2480,601,5,50,N
1:08:08 AM,20001,2480,600,4,50,N
1:08:09 AM,20001,2470,602,3,25,N
1:08:10 AM,20001,2456,602,4,36,N
1:08:11 AM,20001,2463,600,5,32,N
1:08:12 AM,20001,2460,597,2,30,N
1:08:13 AM,20001,2464,600,3,39,N
1:08:14 AM,20001,2456,603,2,42,N
1:08:15 AM,20001,2478,603,2,48,N
1:08:16 AM,20001,2464,598,3,44,N
1:08:17 AM,20001,2466,602,3,37,N
1:08:18 AM,20001,2489,596,4,39,N
1:08:19 AM,20001,2489,602,5,34,N
1:08:20 AM,20001,2471,595,5,48,N
1:08:21 AM,20001,2497,597,4,33,N
1:08:22 AM,20001,2491,597,3,41,N
1:08:23 AM,20001,2476,601,2,27,N
1:08:24 AM,20001,2450,600,3,49,N
1:08:25 AM,20001,2475,601,4,47,N
1:08:26 AM,20001,2450,601,2,33,N
1:08:27 AM,20001,2457,598,5,41,N
1:08:28 AM,20001,2461,596,2,41,N
1:08:29 AM,20001,2454,595,2,25,N
1:08:30 AM,20001,2484,601,3,35,N
1:08:31 AM,20001,2489,599,2,40,N
1:08:32 AM,20001,2483,597,3,50,N
1:08:33 AM,20001,2482,603,4,40,N
1:08:34 AM,20001,2462,600,2,40,N
1:08:35 AM,20001,2488,602,2,48,N
1:08:36 AM,20001,2496,596,2,47,N
1:08:37 AM,20001,2475,599,2,39,N
1:08:38 AM,20001,2473,598,5,47,N
1:08:39 AM,20001,2450,603,4,25,N
1:08:40 AM,20001,2459,602,2,48,N
1:08:41 AM,20001,2498,599,3,27,N
1:08:42 AM,20001,2459,596,2,42,N
1:08:43 AM,20001,2464,600,2,26,N
1:08:44 AM,20001,2466,603,5,31,N
1:08:45 AM,20001,2495,599,2,41,N
1:08:46 AM,20001,2494,599,5,45,N
1:08:47 AM,20001,2489,599,2,36,N
1:08:48 AM,20001,2465,600,4,40,N
1:08:49 AM,20001,2475,596,3,44,N
1:08:50 AM,20001,2476,600,3,42,N
1:08:51 AM,20001,2455,595,2,46,N
1:08:52 AM,20001,2495,600,4,46,N
1:08:53 AM,20001,2488,603,3,48,N
1:08:54 AM,20001,2480,600,3,37,N
1:08:55 AM,20001,2457,601,3,42,N
1:08:56 AM,20001,2467,603,5,48,N
1:08:57 AM,20001,2490,598,3,46,N
1:08:58 AM,20001,2465,603,4,27,N
1:08:59 AM,20001,2474,596,5,46,N
1:09:00 AM,20001,2476,596,2,46,N
1:09:01 AM,20001,2454,598,2,26,N
1:09:02 AM,20001,2459,599,3,33,N
1:09:03 AM,20001,2475,598,2,31,N
1:09:04 AM,20001,2461,595,3,43,N
1:09:05 AM,20001,2475,603,5,40,N
1:09:06 AM,20001,2492,597,5,50,N
1:09:07 AM,20001,2496,595,2,35,N
1:09:08 AM,20001,2488,602,2,44,N
1:09:09 AM,20001,2461,600,2,28,N
1:09:10 AM,20001,2498,595,4,46,N
1:09:11 AM,20001,2499,599,4,29,N
1:09:12 AM,20001,2471,601,5,45,N
1:09:13 AM,20001,2474,601,2,47,N
1:09:14 AM,20001,2465,598,5,33,N
1:09:15 AM,20001,2471,601,3,50,N
1:09:16 AM,20001,2460,603,3,49,N
1:09:17 AM,20001,2462,596,3,37,N
1:09:18 AM,20001,2490,598,3,45,N
1:09:19 AM,20001,2480,599,3,33,N
1:09:20 AM,20001,2473,599,3,50,N
1:09:21 AM,20001,2495,600,4,25,N
1:09:22 AM,20001,2456,595,2,31,N
1:09:23 AM,20001,2480,599,2,42,N
